claim_id,amount
1808,626276.97
1809,705946.1
1810,636214.8
1811,1023661.79
1812,1093163.47
1813,694855.71
1814,692807.56
1815,620545.51
1816,721022.76
1817,1031369.26
1818,2342693.98
1819,674119.41
1820,683861.17
1821,1145796.75
1822,968372.05
1823,696172.8
1824,851725.0
1825,1014982.28
1826,1259802.76
1827,1758412.54
1828,1041778.67
1829,615649.38
1830,627583.56
1831,610993.9
1832,979856.66
1833,1395221.74
1834,1618973.81
1835,713309.67
1836,664400.17
1837,828851.05
1838,855740.74
1839,900078.24
1840,1055379.53
1841,694473.89
1842,1144799.48
1843,625503.59
1844,781456.48
1845,696372.54
1846,699977.57
1847,845871.61
1848,683539.55
1849,1193377.83
1850,715584.18
1851,1241582.95
1852,1040034.96
1853,1526444.79
1854,1052800.04
1855,877868.29
1856,656052.81
1857,921342.58
1858,639048.08
1859,863742.63
1860,756368.53
1861,606761.52
1862,745576.93
1863,641464.45
1864,692401.6
1865,1070268.86
1866,904208.43
1867,2319540.47
1868,723671.76
1869,621760.24
1870,616787.38
1871,784521.2
1872,720708.42
1873,659923.42
1874,2057666.96
1875,1986990.98
1876,605755.22
1877,629010.98
1878,686737.52
1879,1229061.61
1880,793362.82
1881,712187.66
1882,1149917.78
1883,823867.76
1884,1059269.91
1885,815518.75
1886,960526.46
1887,724530.52
1888,631990.56
1889,3089258.4
1890,613820.4
1891,665921.84
1892,703721.58
1893,692446.38
1894,952820.37
1895,656453.83
1896,813983.84
1897,604202.59
1898,843185.24
1899,755206.68
1900,657609.9
1901,654744.8
1902,1326020.12
1903,611412.15
1904,1621230.75
1905,623681.54
1906,628968.34
1907,651159.15
1908,638802.05
1909,616146.83
1910,609507.3
1911,770978.09
1912,1701288.36
1913,708224.9
1914,768948.08
1915,933652.05
1916,1139648.52
1917,1037037.38
1918,3003498.87
1919,842599.03
1920,1220342.36
1921,684157.54
1922,852611.62
1923,1559980.29
1924,767008.6
1925,2022505.99
1926,653272.31
1927,625574.67
1928,664626.5
1929,634222.95
1930,829554.55
1931,674192.3
1932,782117.19
1933,632803.63
1934,809728.01
1935,641342.17
1936,738397.88
1937,698365.42
1938,1323453.59
1939,677212.8
1940,1054777.67
1941,686228.63
1942,1099859.63
1943,1347808.86
1944,688457.44
1945,981634.46
1946,1017570.91
1947,1230487.31
1948,728495.93
1949,983450.8
1950,746639.81
1951,743906.2
1952,609929.76
1953,1409105.15
1954,632230.08
1955,1017470.61
1956,742356.57
1957,1396617.2
1958,817681.7
1959,838394.23
1960,1313695.27
1961,849296.27
1962,1093709.99
1963,1083623.61
1964,670561.34
1965,1394173.23
1966,769865.96
1967,855267.48
1968,1250385.81
1969,686058.61
1970,968238.31
1971,1057750.37
1972,708372.83
1973,1204314.78
1974,693705.29
1975,1088192.72
1976,613061.25
1977,686311.62
1978,886416.17
1979,860657.0
1980,724563.75
1981,729615.68
1982,662290.84
1983,694586.82
1984,658293.36
1985,701920.3
1986,777241.81
1987,654875.4
1988,1168955.85
1989,633173.45
1990,783836.07
1991,623606.75
1992,709761.24
1993,861647.56
1994,637714.65
1995,1367416.09
1996,1543147.05
1997,664201.24
1998,623130.47
1999,637439.89
2000,850873.94
2001,705634.45
2002,1020933.14
2003,1346221.99
2004,732929.67
2005,762815.21
2006,617296.0
2007,698470.93
2008,771626.76
2009,4207172.81
2010,617066.92
2011,735214.36
2012,832729.66
2013,1170741.54
2014,1514631.33
2015,701486.68
2016,654762.13
2017,744271.48
2018,1918267.38
2019,1243748.89
2020,689687.59
2021,1068585.99
2022,651489.16
2023,926868.57
2024,710986.87
2025,605296.04
2026,637736.86
2027,750889.26
2028,602948.34
2029,687402.88
2030,1113225.16
2031,1299696.04
2032,863286.7
2033,717994.29
2034,627103.66
2035,1356438.0
2036,987953.67
2037,787973.87
2038,833289.7
2039,758201.77
2040,663576.46
2041,609793.57
2042,741988.34
2043,625806.48
2044,804511.56
2045,1513387.63
2046,1101748.62
2047,816269.79
2048,1491287.08
2049,1319994.74
2050,911247.02
2051,612517.59
2052,664278.73
2053,877786.75
2054,1411134.59
2055,1664900.24
2056,1321413.81
2057,851265.86
2058,659813.33
2059,758906.27
2060,749948.7
2061,607976.33
2062,764609.59
2063,1509130.98
2064,992539.45
2065,700501.03
2066,995780.38
2067,661979.59
2068,1312868.68
2069,1965803.9
2070,1332141.51
2071,934005.41
2072,601354.76
2073,629501.56
2074,1033859.06
2075,746801.73
2076,1023548.86
2077,1618570.78
2078,1168859.54
2079,894254.34
2080,636679.37
2081,2484372.69
2082,1176664.0
2083,1358788.49
2084,819819.6
2085,680206.31
2086,603523.29
2087,635672.38
2088,601849.88
2089,697496.45
2090,662967.09
2091,754205.73
2092,811101.72
2093,667406.77
2094,779373.86
2095,698952.05
2096,651766.12
2097,817614.05
2098,665478.34
2099,789511.99
2100,689591.16
2101,634741.47
2102,619909.56
2103,628679.32
2104,606917.2
2105,1553483.49
2106,799574.21
2107,738684.59
2108,706820.83
2109,624386.01
2110,865394.38
2111,648858.44
2112,842081.79
2113,816529.31
2114,909318.21
2115,631273.01
2116,611673.9
2117,611583.67
2118,804967.01
2119,1016927.44
2120,738881.36
2121,1045387.74
2122,691345.19
2123,665660.06
2124,1351771.01
2125,635660.9
2126,601493.27
2127,1337938.14
2128,601080.6
2129,757698.96
2130,604608.15
2131,911837.29
2132,1677537.69
2133,642493.86
2134,719375.15
2135,872149.49
2136,650124.04
2137,622496.65
2138,749809.83
2139,617849.25
2140,1179165.41
2141,729615.65
2142,620522.19
2143,607322.91
2144,662251.58
2145,804710.2
2146,716446.38
2147,1298529.56
2148,1026023.34
2149,753312.81
2150,603855.47
2151,946776.13
2152,1169177.21
2153,800391.6
2154,662218.13
2155,1450966.21
2156,874256.52
2157,676743.24
2158,939096.69
2159,769590.71
2160,920428.84
2161,724005.8
2162,966811.34
2163,618620.48
2164,682709.66
2165,649990.45
2166,4682938.91
2167,647195.65
2168,721768.96
2169,711906.15
2170,667863.85
2171,857443.59
2172,832387.81
2173,766917.58
2174,642464.76
2175,704942.83
2176,729486.0
2177,1101872.2
2178,603857.58
2179,635252.8
2180,685155.22
2181,1306358.08
2182,628659.17
2183,913084.57
2184,1668779.29
2185,804324.16
2186,691884.74
2187,777241.58
2188,713766.56
2189,834374.23
2190,739239.05
2191,675092.16
2192,2158607.22
2193,764437.05
2194,1254236.65
2195,617513.33
2196,974441.04
2197,2169528.9
2198,1072177.01
2199,1272860.26
2200,820758.59
2201,1353166.65
2202,1094077.85
2203,1459488.09
2204,612427.22
2205,1641755.13
2206,617542.67
2207,731911.21
2208,670532.53
2209,988280.75
2210,622549.49
2211,855029.75
2212,709522.49
2213,908524.69
2214,681351.45
2215,729550.65
2216,737914.58
2217,1229697.32
2218,701148.74
2219,671318.87
2220,1297864.34
2221,717999.18
2222,1282181.06
2223,1377052.53
2224,724916.06
2225,679876.72
2226,612002.13
2227,1280299.65
2228,672020.85
2229,789649.04
2230,828708.29
2231,649265.08
2232,745539.59
2233,649881.81
2234,737254.23
2235,1379038.91
2236,1521888.44
2237,818034.03
2238,927208.69
2239,677762.21
2240,651868.33
2241,1126779.75
2242,726755.77
2243,788591.29
2244,696408.73
2245,647507.39
2246,642785.78
2247,854631.03
2248,1900829.59
2249,1485779.88
2250,1325418.77
2251,1415404.12
2252,1613810.3
2253,809648.42
2254,881824.71
2255,2054732.79
2256,2629843.53
2257,1130410.67
2258,739168.11
2259,2301789.64
2260,769839.89
2261,603563.12
2262,1705593.24
2263,600275.01
2264,789602.45
2265,600411.73
2266,736237.15
2267,902625.75
2268,647520.22
2269,2173935.15
2270,968601.94
2271,687307.45
2272,2121393.52
2273,636500.89
2274,886937.6
2275,912205.57
2276,665346.4
2277,2165822.47
2278,790014.57
2279,1017853.65
2280,724725.24
2281,1697653.81
2282,1072677.59
2283,673585.71
2284,657190.39
2285,1279136.82
2286,1031752.72
2287,1466691.32
2288,854601.57
2289,625506.79
2290,651935.89
2291,616006.16
2292,626352.06
2293,731898.81
2294,816693.87
2295,3894727.8
2296,903612.65
2297,699827.21
2298,830473.3
2299,716178.4
2300,660211.71
2301,668924.55
2302,905929.72
2303,664888.32
2304,609827.87
2305,794743.26
2306,1895905.12
2307,973227.12
2308,930429.92
2309,1663521.81
2310,680235.12
2311,736086.6
2312,865751.78
2313,785965.49
2314,1174678.88
2315,1025383.37
2316,845985.54
2317,992914.92
2318,1668190.53
2319,1971369.01
2320,1653683.07
2321,669784.44
2322,1914161.86
2323,642770.27
2324,629590.84
2325,721959.63
2326,1161860.69
2327,832009.84
2328,669658.17
2329,777231.28
2330,744663.82
2331,624848.2
2332,638514.83
2333,718947.75
2334,974315.85
2335,1067076.4
2336,633933.35
2337,854206.05
2338,702516.22
2339,765915.19
2340,722600.06
2341,663879.41
2342,624828.6
2343,709122.37
2344,1023613.73
2345,1085352.79
2346,641015.15
2347,934513.31
2348,1594567.78
2349,674668.55
2350,786886.22
2351,760023.53
2352,617859.15
2353,1171653.1
2354,695362.2
2355,604347.36
2356,831476.76
2357,1161832.9
2358,803127.82
2359,1027679.84
2360,1502261.76
2361,845416.84
2362,716748.79
2363,1435652.22
2364,640857.82
2365,623383.93
2366,667108.17
2367,718981.6
2368,800265.25
2369,751439.31
2370,3570047.1
2371,653979.3
2372,813942.0
2373,842464.95
2374,646600.04
2375,653749.52
2376,681864.27
2377,639378.43
2378,1036623.65
2379,746986.52
2380,1210926.0
2381,664097.59
2382,1221751.51
2383,2828192.41
2384,1155480.55
2385,644383.19
2386,1112677.01
2387,1447876.87
2388,678413.23
2389,1080643.1
2390,823786.26
2391,646413.56
2392,1078551.44
2393,775695.91
2394,664591.72
2395,1964385.32
2396,1184025.29
2397,660379.44
2398,850958.46
2399,1881241.39
2400,624947.32
2401,765711.98
2402,956936.71
2403,1510090.11
2404,2072750.42
2405,712516.99
2406,633908.49
2407,920136.28
2408,925759.47
2409,862626.07
2410,766378.69
2411,606960.15
2412,794042.44
2413,769073.01
2414,1066488.09
2415,1165694.91
2416,2803177.12
2417,940014.62
2418,1178812.25
2419,634066.61
2420,2336180.04
2421,2841292.93
2422,609080.06
2423,906925.16
2424,640881.85
2425,1297984.92
2426,1342474.99
2427,1364607.56
2428,1055805.24
2429,655798.48
2430,936721.19
2431,1066526.61
2432,694764.23
2433,4427889.83
2434,1318624.45
2435,1195064.58
2436,1343934.05
2437,1056566.42
2438,701891.54
2439,1011922.49
2440,1577430.26
2441,639010.94
2442,1721740.79
2443,663098.76
2444,700083.16
2445,1358672.19
2446,996626.12
2447,791180.01
2448,888631.96
2449,649164.79
2450,2357994.52
2451,1383204.45
2452,1581480.05
2453,737974.89
2454,1647795.83
2455,1144750.22
2456,1158810.7
2457,1007296.07
2458,813343.04
2459,811782.17
2460,1138417.65
2461,627717.08
2462,625324.12
2463,1236528.33
2464,604358.38
2465,1103434.0
2466,1374297.82
2467,1318087.6
2468,1152478.22
2469,660602.66
2470,895922.88
2471,880483.53
2472,1130212.24
2473,611598.68
2474,865511.7
2475,3057195.39
2476,629955.23
2477,602055.07
2478,1115953.24
2479,609378.41
2480,667256.25
2481,622319.28
2482,622858.28
2483,667455.0
2484,1024068.36
2485,833858.2
2486,632034.89
2487,878481.59
2488,1068867.47
2489,676116.3
2490,777157.09
2491,1689360.92
2492,631575.46
2493,691450.49
2494,2247066.34
2495,1231839.44
2496,662441.51
2497,1244702.98
2498,661386.22
2499,608292.37
2500,770525.71
2501,634703.66
2502,719147.2
2503,722828.94
2504,1002087.35
2505,716455.95
2506,743279.43
2507,648880.96
2508,957461.37
2509,1394492.13
2510,643843.38
2511,853303.87
2512,1007584.15
2513,648057.6
2514,1561636.64
2515,1023224.53
2516,769223.65
2517,757349.28
2518,601360.4
2519,1101018.09
2520,604373.44
2521,751799.01
2522,659076.42
2523,731702.08
2524,620581.22
2525,846570.96
2526,1003629.36
2527,768209.41
2528,668046.58
2529,921850.26
2530,680474.69
2531,709459.36
2532,881005.98
2533,867118.15
2534,658021.18
2535,3473254.0
2536,940234.89
2537,875419.81
2538,1629422.84
2539,611819.01
2540,679273.2
2541,1086566.31
2542,609109.74
2543,658697.26
2544,2675166.1
2545,604710.07
2546,634324.53
2547,697118.35
2548,899796.87
2549,732096.08
2550,813309.43
2551,1268319.94
2552,712568.86
2553,703693.47
2554,601086.26
2555,964949.57
2556,1544100.34
2557,642048.39
2558,654947.4
2559,947394.54
2560,620782.54
2561,642150.36
2562,652299.55
2563,857527.9
2564,833616.18
2565,1030293.69
2566,650418.45
2567,683552.07
2568,603018.86
2569,681979.22
2570,965244.92
2571,691713.77
2572,861506.59
2573,866137.28
2574,1445771.2
2575,703380.33
2576,993735.84
2577,967502.95
2578,641228.32
2579,623863.59
2580,638642.15
2581,1549558.93
2582,723204.76
2583,1529860.58
2584,1020665.74
2585,784578.16
2586,906479.41
2587,667102.4
2588,683145.85
2589,833784.72
2590,861710.04
2591,686435.28
2592,674509.91
2593,626724.25
2594,821453.48
2595,671704.91
2596,828263.62
2597,4334038.82
2598,626423.32
2599,698612.04
2600,1259331.09
2601,644629.76
2602,816454.81
2603,924694.21
2604,1099264.85
2605,853373.55
2606,877830.9
2607,658928.56
2608,796429.47
2609,658250.45
2610,810940.49
2611,982267.29
2612,733747.24
2613,785913.78
2614,615495.1
2615,618450.64
2616,895619.98
2617,641089.17
2618,670740.17
2619,607365.21
2620,648789.5
2621,1387462.7
2622,727741.9
2623,995793.3
2624,674676.86
2625,982145.29
2626,1615309.53
2627,2704646.12
2628,1516365.73
2629,624993.5
2630,702235.88
2631,1094557.3
2632,1069458.36
2633,860359.27
2634,621633.09
2635,617343.5
2636,819482.3
2637,1660553.65
2638,1268330.86
2639,642928.66
2640,781982.41
2641,852191.73
2642,724434.1
2643,635637.46
2644,715118.97
2645,783879.45
2646,949600.49
2647,1523026.37
2648,1390484.05
2649,627055.11
2650,668274.18
2651,1207119.55
2652,772433.88
2653,752650.91
2654,620199.25
2655,704097.99
2656,3376770.82
2657,679621.13
2658,638776.65
2659,665639.0
2660,1303366.11
2661,1261629.84
2662,703378.73
2663,769662.67
2664,1381129.4
2665,1698959.12
2666,634776.51
2667,735882.84
2668,4224250.48
2669,1154319.7
2670,1565839.53
2671,937669.31
2672,690517.09
2673,763879.47
2674,778332.72
2675,772884.03
2676,884712.97
2677,807935.62
2678,880522.6
2679,891303.77
2680,3230910.85
2681,751314.59
2682,603869.14
2683,617624.02
2684,767548.89
2685,1464484.48
2686,863337.41
2687,1087150.68
2688,620941.42
2689,623058.83
2690,621236.39
2691,636990.68
2692,747996.15
2693,677401.53
2694,750869.7
2695,1474208.17
2696,679696.77
2697,652393.51
2698,637765.66
2699,802915.97
2700,1453526.73
2701,770251.6
2702,864325.47
2703,719248.63
2704,623804.25
2705,609970.98
2706,992680.19
2707,613345.37
2708,616164.72
2709,729964.28
2710,638493.4
2711,1408470.84
2712,850677.19
2713,808984.65
2714,791323.72
2715,891274.39
2716,1164651.28
2717,680535.8
2718,940021.37
2719,616525.09
2720,1036363.26
2721,624623.11
2722,715182.23
2723,1146483.17
2724,622549.83
2725,698532.61
2726,1079155.92
2727,695810.08
2728,643186.69
2729,963338.84
2730,1104866.43
2731,743470.41
2732,608972.61
2733,752355.92
2734,1777927.2
2735,1186006.77
2736,1000053.4
2737,905180.46
2738,664784.27
2739,1327252.79
2740,949509.38
2741,657716.43
2742,778206.08
2743,1041843.39
2744,1999082.89
2745,672475.32
2746,662219.32
2747,952740.82
2748,714872.87
2749,2149089.69
2750,615435.56
2751,694540.15
2752,632069.65
2753,822831.23
2754,813342.39
2755,972126.76
2756,638877.98
2757,1062163.3
2758,1181804.68
2759,1626837.15
2760,680247.42
2761,646460.13
2762,634513.17
2763,1098387.84
2764,745292.28
2765,674543.13
2766,975153.18
2767,728630.74
2768,1213009.56
2769,615678.64
2770,756323.56
2771,676744.3
2772,1170570.38
2773,1538590.59
2774,642483.82
2775,645926.78
2776,754769.64
2777,663116.45
2778,616298.01
2779,615425.91
2780,10000000.0
2781,2378660.63
2782,1442148.37
2783,671479.31
2784,812981.5
2785,3328282.38
2786,702150.88
2787,822351.08
2788,721138.91
2789,630453.6
2790,960145.57
2791,2186014.17
2792,1405424.05
2793,891645.85
2794,715092.47
2795,851678.12
2796,798262.69
2797,936016.73
2798,808793.15
2799,613530.75
2800,711636.15
2801,749175.62
2802,802476.95
2803,610180.88
2804,804272.96
2805,755241.68
2806,774489.36
2807,676736.8
2808,1023863.81
2809,1354013.68
2810,600720.7
2811,929987.02
2812,693411.45
2813,682113.94
2814,698673.2
2815,628787.91
2816,1219569.21
2817,642510.25
2818,841098.0
2819,699013.15
2820,694797.95
2821,607128.94
2822,1360649.61
2823,805000.93
2824,861287.86
2825,644606.32
2826,705081.48
2827,1212583.51
2828,1111540.19
2829,826698.91
2830,889659.87
2831,618374.7
2832,630556.02
2833,1604800.17
2834,1145478.88
2835,1079261.89
2836,624094.82
2837,605074.57
2838,1449593.53
2839,1335269.65
2840,1166181.76
2841,843454.08
2842,613904.95
2843,644481.0
2844,679581.14
2845,827891.04
2846,665465.03
2847,1423104.44
2848,1180092.96
2849,1841017.3
2850,708351.05
2851,600402.16
2852,1122148.15
2853,659313.32
2854,670583.12
2855,1345613.66
2856,1283945.73
2857,603979.71
2858,1255693.84
2859,630156.01
2860,739957.82
2861,934625.79
2862,601748.0
2863,754262.66
2864,1097959.96
2865,607541.06
2866,612287.27
2867,680036.53
2868,1150945.21
2869,625615.49
2870,1061658.27
2871,732751.14
2872,610851.99
2873,1134299.38
2874,935844.31
2875,690717.21
2876,644861.19
2877,627074.36
2878,800850.49
2879,945244.41
2880,1723461.79
2881,650219.8
2882,1113109.61
2883,1822313.58
2884,970489.52
2885,612075.91
2886,892891.44
2887,1422912.44
2888,3492381.94
2889,633798.17
2890,897674.01
2891,719464.91
2892,1048315.96
2893,695696.44
2894,1089097.34
2895,711783.83
2896,633060.98
2897,630363.05
2898,1222303.72
2899,718150.18
2900,614956.3
2901,639317.14
2902,1396026.43
2903,775482.52
2904,733220.27
2905,1098561.69
2906,858618.65
2907,1048689.87
2908,820517.16
2909,704735.07
2910,990736.88
2911,686270.33
2912,610914.98
2913,607859.51
2914,717677.79
2915,1044831.05
2916,2468158.79
2917,2968701.31
2918,1492673.21
2919,717900.53
2920,919714.64
2921,1045375.34
2922,625498.06
2923,727303.38
2924,646687.32
2925,732711.5
2926,1840130.32
2927,1067249.29
2928,656900.4
2929,1601546.15
2930,706817.47
2931,1593021.03
2932,719191.42
2933,1116964.5
2934,744392.36
2935,1256879.96
2936,883484.85
2937,2964820.59
2938,2725819.83
2939,725693.16
2940,647094.19
2941,843470.24
2942,801798.55
2943,750119.58
2944,832619.47
2945,614245.56
2946,770116.21
2947,652023.77
2948,682595.42
2949,741976.61
2950,879833.77
2951,867614.05
2952,902531.02
2953,1100161.63
2954,661186.74
2955,704645.19
2956,691877.5
2957,610768.25
2958,729183.2
2959,1313791.38
2960,720624.99
2961,784975.39
2962,818947.09
2963,1319914.79
2964,1056193.2
2965,918533.74
2966,826897.52
2967,1929279.39
2968,917876.54
2969,980545.83
2970,676650.98
2971,1146885.62
2972,1533398.92
2973,971731.83
2974,731027.83
2975,630297.44
2976,1274022.12
2977,902369.28
2978,1014475.43
2979,600038.06
2980,611407.91
2981,621754.67
2982,955108.41
2983,786335.51
2984,924104.97
2985,1690064.57
2986,946331.9
2987,854681.4
2988,7460894.01
2989,1116228.03
2990,784277.62
2991,733261.54
2992,660312.6
2993,659315.63
2994,899780.31
2995,836997.85
2996,698419.35
2997,742810.99
2998,610022.07
2999,798680.31
3000,1226651.34
3001,2171396.49
3002,1009357.35
3003,769840.54
3004,5151257.1
3005,682080.76
3006,867481.22
3007,934060.43
3008,4949336.97
3009,893511.85
3010,807195.31
3011,618845.81
3012,1129193.47
3013,669191.21
3014,657676.45
3015,609476.66
3016,640741.8
3017,7785005.2
3018,610320.32
3019,4963477.11
3020,636759.82
3021,608938.79
3022,722489.42
3023,623113.4
3024,632579.18
3025,842652.99
3026,1126056.63
3027,1984755.69
3028,743560.77
3029,1332518.84
3030,898371.05
3031,960990.88
3032,1172196.02
3033,644073.84
3034,1304109.62
3035,638671.71
3036,718458.46
3037,615850.19
3038,1267768.19
3039,714667.74
3040,642931.33
3041,967676.53
3042,1098351.92
3043,659895.19
3044,1026083.47
3045,683403.01
3046,854938.98
3047,821836.49
3048,650720.46
3049,676407.57
3050,733540.85
3051,836916.67
3052,603206.11
3053,651954.1
3054,832756.71
3055,712628.75
3056,6838439.74
3057,674424.77
3058,606511.47
3059,712971.55
3060,995943.42
3061,2054506.16
3062,726755.83
3063,682546.1
3064,1324083.88
3065,1025995.19
3066,948059.38
3067,688563.33
3068,911472.44
3069,691330.3
3070,779605.84
3071,763030.17
3072,1484860.75
3073,1497818.69
3074,615153.74
3075,609406.98
3076,766970.17
3077,838989.3
3078,1300118.92
3079,727547.03
3080,2469951.82
3081,613406.18
3082,1079091.4
3083,649830.2
3084,1828477.52
3085,1013056.14
3086,988358.25
3087,612262.21
3088,1053905.06
3089,957815.94
3090,624830.73
3091,819089.58
3092,678198.96
3093,661943.46
3094,1900496.16
3095,1225549.07
3096,825698.7
3097,3332238.69
3098,2874213.15
3099,1375246.84
3100,640969.11
3101,711133.62
3102,699271.77
3103,767381.92
3104,628822.36
3105,1617178.15
3106,688947.46
3107,953947.21
3108,701901.47
3109,1197197.45
3110,665619.52
3111,621074.54
3112,601224.09
3113,619211.82
3114,1270251.06
3115,636547.35
3116,605885.5
3117,642612.86
3118,2022868.28
3119,2084154.5
3120,645209.38
3121,742787.56
3122,717842.28
3123,709189.48
3124,694122.55
3125,663928.42
3126,754538.02
3127,643386.14
3128,646385.91
3129,1054652.41
3130,707142.35
3131,831219.43
3132,679057.02
3133,643201.65
3134,623279.51
3135,1382272.66
3136,664441.9
3137,1089137.52
3138,1097200.27
3139,1190168.14
3140,873000.76
3141,634883.59
3142,771377.92
3143,1073510.02
3144,1663386.32
3145,765167.01
3146,807206.86
3147,877506.59
3148,1374409.7
3149,642622.08
3150,1048370.69
3151,833691.88
3152,1376321.49
3153,2770005.8
3154,731377.28
3155,784914.55
3156,1974137.04
3157,841407.98
3158,643434.03
3159,601313.8
3160,607866.04
3161,1001953.53
3162,758339.91
3163,831290.15
3164,693312.07
3165,1012460.52
3166,605080.11
3167,607250.11
3168,877460.17
3169,840541.32
3170,660724.86
3171,843278.49
3172,685129.61
3173,1182653.0
3174,806225.89
3175,824406.01
3176,767433.13
3177,1093876.38
3178,867625.2
3179,1037592.33
3180,721511.76
3181,834582.14
3182,699897.95
3183,620508.67
3184,687331.52
3185,651099.16
3186,1155725.58
3187,2104247.48
3188,717458.13
3189,654661.75
3190,683506.76
3191,2825406.21
3192,829344.95
3193,1908630.98
3194,648876.92
3195,998637.69
3196,726910.73
3197,693868.93
3198,645877.89
3199,1135746.42
3200,647218.23
3201,762643.14
3202,2774750.71
3203,625036.04
3204,671383.24
3205,855986.68
3206,626273.5
3207,1204196.04
3208,716794.26
3209,659659.21
3210,682712.69
3211,688718.27
3212,1628611.68
3213,664287.62
3214,621446.82
3215,680790.9
3216,774757.1
3217,1294889.03
3218,726853.88
3219,1092618.2
3220,696047.84
3221,945934.24
3222,1736169.56
3223,1403120.13
3224,737532.11
3225,1347432.7
3226,2994918.63
3227,651486.73
3228,611183.55
3229,738749.58
3230,1016469.23
3231,749814.18
3232,1184818.01
3233,673338.7
3234,738102.27
3235,938135.96
3236,614209.24
3237,848667.61
3238,1013552.18
3239,3028187.61
3240,1031816.47
3241,777580.65
3242,902237.52
3243,680226.14
3244,722132.04
3245,832742.76
3246,677702.8
3247,701206.59
3248,3238891.17
3249,728416.73
3250,691107.32
3251,895542.15
3252,738370.9
3253,708464.67
3254,680000.66
3255,621898.77
3256,626819.7
3257,617274.34
3258,730176.4
3259,1109897.74
3260,831124.06
3261,625840.81
3262,1431093.26
3263,904889.3
3264,1083910.1
3265,978047.2
3266,800951.3
3267,882289.28
3268,624553.57
3269,1062088.32
3270,737701.73
3271,1322991.02
3272,827173.75
3273,1572029.52
3274,636577.97
3275,980731.52
3276,1648685.38
3277,996864.74
3278,710356.16
3279,624406.95
3280,1502001.13
3281,1448781.06
3282,1574694.72
3283,687061.37
3284,1173711.53
3285,733097.63
3286,641950.79
3287,3706317.39
3288,1030281.32
3289,637511.5
3290,2003894.24
3291,1494617.22
3292,780580.61
3293,643807.13
3294,746689.25
3295,707314.34
3296,608425.05
3297,1467104.14
3298,917435.27
3299,791273.88
3300,2422921.74
3301,819902.47
3302,806104.83
3303,672526.67
3304,3916916.37
3305,713845.11
3306,1444289.61
3307,627040.07
3308,1165424.11
3309,894324.65
3310,703973.05
3311,1496782.88
3312,1019182.64
3313,1621779.67
3314,996023.08
3315,621548.44
3316,1036754.28
3317,634523.55
3318,678896.51
3319,658739.66
3320,3030519.51
3321,969927.57
3322,653956.45
3323,610354.94
3324,1103299.09
3325,655595.21
3326,734351.39
3327,940472.77
3328,608367.64
3329,718830.14
3330,632221.59
3331,646391.82
3332,1537195.26
3333,612374.7
3334,825922.82
3335,790087.2
3336,904888.69
3337,938554.85
3338,1078275.45
3339,2016115.08
3340,1289613.94
3341,603613.35
3342,632622.23
3343,856011.35
3344,1082966.53
3345,1109055.74
3346,880206.22
3347,642521.91
3348,765826.05
3349,742038.37
3350,1146579.85
3351,1280019.19
3352,723703.92
3353,1374893.97
3354,949038.59
3355,813420.87
3356,1127000.71
3357,603693.07
3358,1144289.46
3359,853970.15
3360,994954.54
3361,819861.16
3362,883699.36
3363,1039596.82
3364,612363.56
3365,1066524.04
3366,1240594.43
3367,1192451.53
3368,718715.2
3369,712275.56
3370,857100.87
3371,664721.05
3372,602025.48
3373,721756.64
3374,1695554.63
3375,1125628.54
3376,628681.55
3377,1017509.2
3378,757395.88
3379,625989.75
3380,876955.79
3381,679403.15
3382,633425.02
3383,701209.89
3384,710712.32
3385,887138.39
3386,1207344.23
3387,630300.54
3388,675002.32
3389,680929.89
3390,759993.05
3391,607609.4
3392,663950.73
3393,920670.4
3394,764247.56
3395,2483196.59
3396,810253.45
3397,718695.97
3398,697359.99
3399,701858.93
3400,815029.02
3401,643834.44
3402,629128.88
3403,1008940.67
3404,856691.82
3405,728865.02
3406,979171.87
3407,646253.04
3408,785513.25
3409,805751.04
3410,1950332.76
3411,956129.85
3412,734688.56
3413,1018690.38
3414,1263048.25
3415,620030.87
3416,603270.38
3417,991167.64
3418,736649.14
3419,762665.74
3420,791379.46
3421,611428.91
3422,1338865.41
3423,614921.15
3424,756496.34
3425,813621.33
3426,769642.78
3427,751940.07
3428,1132882.57
3429,937422.62
3430,654816.23
3431,1561232.12
3432,661270.43
3433,1653115.58
3434,605585.55
3435,1058760.34
3436,1120114.6
3437,695037.01
3438,638016.14
3439,871703.61
3440,715431.32
3441,721333.24
3442,876190.24
3443,2020985.72
3444,1228131.5
3445,1101383.63
3446,627193.74
3447,627556.65
3448,1133113.04
3449,3024567.13
3450,1348731.31
3451,695973.53
3452,4212156.45
3453,718647.04
3454,794860.45
3455,1068023.68
3456,975452.97
3457,873216.87
3458,667919.12
3459,1286086.68
3460,629721.85
3461,2710193.45
3462,674745.36
3463,962556.92
3464,605897.8
3465,914630.51
3466,1261680.62
3467,1701871.71
3468,925905.93
3469,1897846.69
3470,1004988.41
3471,781541.53
3472,869161.88
3473,760245.56
3474,834414.9
3475,700478.16
3476,1457163.42
3477,776462.86
3478,938905.72
3479,875826.74
3480,609627.92
3481,872021.14
3482,664809.81
3483,650804.59
3484,739118.03
3485,960369.57
3486,667718.12
3487,641286.37
3488,620537.42
3489,2352893.71
3490,874947.03
3491,833600.56
3492,615991.75
3493,656475.07
3494,2398641.87
